Estado,State,Medio,Media Outlet,Ciudad,City,Dirección,Zip Code,Latitud,Longitud,Formato,Format,Idioma,Language,Contenido,Content,Web,Año de fundación ,Dueño/Tipo de propiedad,Owner/Type of Ownership,Audiencia/circulación,Audience/circulation,Fuentes de ingresos,Sources of Revenue,Número de empleados/Number of employees,Frecuencia,Frequency,Facebook,Twitter,Instagram,YouTube,Otra red social
Nueva York,New York,Manhattan Times,Manhattan Times,Nueva York,New York,"5030 Broadway, Suite 807",10034,40.868904,-73.916693,Periódico,Newspaper,Español/Inglés,Spanish/English,,,https://www.manhattantimesnews.com/,,"Fundadores Luis Miranda, Roberto Ramirez, David Keisman","Founders Luis Miranda, Roberto Ramirez, David Keisman",,,,,,,,https://www.facebook.com/ManhattanTimes,https://twitter.com/ManhattanTimes,https://www.instagram.com/manhattantimes/,,
Nueva York,New York,Westchester Hispano,Westchester Hispano,White Plains,White Plains,"180 South Broadway, Suite 410",10605,41.023162,-73.759798,Periódico,Newspaper,Español,Spanish,"Noticias, Arte y Cultura, Entretenimiento, Deportes, Comentario","News, Arts and Culture, Entertainment, Sports, Commentary",https://www.westchesterhispano.net/,2006,Medio local independiente,Local independent media,"Impreso: 20,000 - 49,999","Print: 20,000 - 49,999",Publicidad,Advertising,1-5,Bisemanal,Bi-weekly,https://www.facebook.com/westchesterhispano/,https://twitter.com/WestchesterHisp,https://www.instagram.com/westchesterhispano/,,
Nueva York,New York,Peruanos News,Peruanos News,White Plains,White Plains,"180 South Broadway, Suite 410",10605,41.023162,-73.759798,Web,Web-only,Español,Spanish,,,http://peruanosnews.com/,,,,,,,,,,,https://www.facebook.com/PeruanosNews/,https://twitter.com/PeruanosN,https://www.instagram.com/peruanosnews1/,,
Nueva York,New York,Moneda Moves ,Moneda Moves ,Weehawken,Weehawken,552 Hudson Ave,*07086,40.762396,-73.972532,Boletín,Newsletter,Inglés,English,Noticias,News,https://tinyletter.com/MonedaMoves,2018,Sin ánimo de lucro,Non-profit,Boletín: -100,Newsletter: -100,Ninguno ,None,1-5,Semanal,Weekly,,https://twitter.com/MonedaMoves,,,
Nueva York,New York,Democracy Now!,Democracy Now!,Nueva York,New York,,,40.762396,-73.972532,Web,Web-only,Español,Spanish,,,https://www.democracynow.org/es,,,,,,,,,,,https://www.facebook.com/democracynowes,https://twitter.com/democracynowes,https://www.instagram.com/democracynowes/,,
Nueva York,New York,Entérate ,Entérate ,Central Islip,Central Islip,12 McGowan Lane,11722,40.797547,-73.209683,Revista,Magazine,Español,Spanish,,,http://enteratemagazineny.com/web/index.html,,,,,,,,,,,https://www.facebook.com/edgardo.cabezas.94,,,https://www.youtube.com/user/enteratem,
Nueva York,New York,Tu Prensa Local,Tu Prensa Local,Center Moriches,Center Moriches,PO BOX 1032,11934,40.80737736,-72.79185713,Web,Web-only,Español,Spanish,Noticias,News,http://www.tuprensalocal.com,2020,Medio local independiente,Local independent outlet,"Web: 5,000","Web: 5,000",Publicidad,Advertising,1-5,Diario,Daily,https://www.facebook.com/TuPrensaLocal,,,,
Nueva York,New York,Peruanísimo News,Peruanísimo News,Astoria,Astoria,"32-69, 31th St.",11106,40.760181,-73.926531,Periódico,Newspaper,Español,Spanish,Noticias,News,,2005,Medio local independiente,Local independent media,"Impreso: 5,000 - 9,999","Print: 5,000 - 9,999",Publicidad,Advertising,1-5,Semanal,Weekly,,,,,
Nueva York,New York,The Panama Times,The Panama Times,Corona,Corona,"9845 57th Ave., Suite 6F",11368,40.737453,-73.863206,Periódico,Newspaper,Español,Spanish,,,http://www.elsoldata.com/Presencia/Home.html,,,,,,,,,,,,,,,
Nueva York,New York,La Galería Magazine,La Galería Magazine,,,,,40.762396,-73.972532,Revista,Magazine,Inglés,English,,,http://www.lagaleriamag.com/,,,,,,,,,,,https://www.facebook.com/galeriamag,https://twitter.com/lagaleriamag,https://www.instagram.com/lagaleriamag/,https://www.youtube.com/channel/UCHziiZyw32ux-j2E25-zzdQ,
Nueva York,New York,ViceVersa Magazine,ViceVersa Magazine,Brooklyn,Brooklyn,Leonard Street,11211,40.710157,-73.957446,Web,Web-only,Español/Inglés,Spanish/English,"Arte y Cultura, Comentario, Narrativa no ficción, Sátira","Arts and Culture, Commentary, Narrative non-fiction, Satire",https://www.viceversa-mag.com/,2014,Medio local independiente,Local independent media,"Impreso: 20,000 - 49,999. Boletín: 5,000. Web: 1,000","Print: 20,000 - 49,999. Newsletter: 5,000. Web: 1,000","Publicidad, Membresías, Otros","Advertising, Memberships, Other",1-5,Diario,Daily,https://www.facebook.com/viceversamagazine/,https://twitter.com/viceversamagaz,https://www.instagram.com/viceversamag/,,
Nueva York,New York,Soyyo Magazine,Soyyo Magazine,Brooklyn,Brooklyn,,,40.661349,-73.938799,Revista,Magazine,Inglés,English,,,https://www.soyyomag.com/home,2017,Medio local independiente,Local independent media,,,,,1-5,Semanal,Weekly,https://www.facebook.com/SoyyoMagazine/,https://twitter.com/SoyyoMagazine?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E970012388849278979&ref_url=http%3A%2F%2Fremezcla.com%2Flists%2Fculture%2Flatino-publications-to-check-out%2F,https://www.instagram.com/soyyomagazine/,,
Nueva York,New York,Hola!,Hola!,Brooklyn,Brooklyn,"60 East 42nd St., 15th Floor, Suite 1555",10165,40.752375,-73.978788,Revista,Magazine,Español/Inglés,Spanish/English,,,https://us.hola.com/,,Otro,Otro,Impreso: 1.500.000,Print: 1.500.000,,,50+,Diario,Daily,https://www.facebook.com/revistaHolaUSA/,https://twitter.com/usahola,https://www.instagram.com/usahola/,,
Nueva York,New York,Latin Trends,Latin Trends,Nueva York,New York,"60 West 39th St., Suite 2W",10018,40.752509,-73.984954,Web,Web-only,Inglés,English,,,https://latintrends.com/,,,,,,,,,,,https://www.facebook.com/LatinTrends/,https://twitter.com/LatinTrends1,https://www.instagram.com/latintrends/,,
Nueva York,New York,Voice Latina,Voice Latina,Nueva York,New York,,,40.736424,-73.998763,Web,Web-only,Inglés,English,,,https://voicelatina.com/,2018,Medio local independiente,Local independent media,,,,,1-5,Mensual,Monthly,https://www.facebook.com/myvoicelatina/,https://twitter.com/VoiceLatina,,,
Nueva York,New York,El Deadline,El Deadline,Nueva York,New York,219 W 40th St. ,10018,40.755375,-73.988631,Web,Web-only,Español/Inglés,Spanish/English,,,https://medium.com/eldeadline?fbclid=IwAR3faI9XJ5ORaJtwlUWhZEs55BLUHOdnh3ZOO--LvMF6iD4A5V6zZj-uovA,2019,,,,,,,,,,https://www.facebook.com/eldeadline/,https://twitter.com/eldeadline,,,
Nueva York,New York,Latin America News Dispatch,Latin America News Dispatch,Nueva York,New York,20 Cooper Square,10003,40.728161,-73.991694,Web,Web-only,Inglés,English,Noticias,News,https://latindispatch.com/,2009,Editorialmente independiente pero parte de la Universidad de Nueva York,"Editorially independen, but part of New York University","Descargas: 382. Boletín: 2,450. Web: 100","Downloads: 382. Newsletter: 2,450. Web: 100","Financiamiento privado, Donations/grants | Donaciones/Subvenciones","Private funding, Donations/grants",1-5,Diario,Daily,https://www.facebook.com/LatAmDispatch/,https://twitter.com/LatAmDispatch,,,
Nueva York,New York,Livin' Americana,Livin' Americana,Nueva York,New York,,,40.843987,-73.937884,Web,Web-only,Inglés,English,,,http://livinamericana.com/,,,,,,,,,,,https://www.facebook.com/livinamericana,https://twitter.com/livinamericana,https://www.instagram.com/livin_americana/,,
Nueva York,New York,New York Hispano,New York Hispano,Brooklyn,Brooklyn,246 Johnson Ave. 1D,11206,40.706939,-73.93905107,Periódico,Newspaper,Español,Spanish,"Noticias, Arte y Cultura, Entretenimiento, Deportes, Comentario ","News, Arts and Culture, Entertainment, Sports, Commentary ",http://www.newyorkhispano.net/,2018,Medio local independiente,Local independent outlet,"Impreso: 20,000 - 49,999. Web: 1,000","Print: 20,000 - 49,999. Web: 1,000",Publicidad,Advertising,1-5,Bisemanal,Bi-weekly,https://www.facebook.com/newyorkhispano,https://twitter.com/newyorkhispano,,,
Nuevo México,New Mexico,KLUZ UniMás 14,KLUZ UniMás 14,Albuquerque,Albuquerque,2725 Broadbent Parkway NE. Suite F,87107,35.112686,-106.63085,TV,TV,Español,Spanish,,,https://noticiasya.com/nuevo-mexico/,,Entravision,Entravision,,,,,,,,https://www.facebook.com/UnivisionNuevoMexico?fref=ts,,https://www.instagram.com/Univisionnuevomexico/,,
Nuevo México,New Mexico,KASA 2 Telemundo,KASA 2 Telemundo,Albuquerque,Albuquerque,2400 Monroe NE,87110,35.105845,-106.59043,TV,TV,Español,Spanish,,,http://www.kasa.com/category/302025/noticias-telemundo-nuevo-mxico,,NBC Universal,NBC Universal,,,,,,,,https://www.facebook.com/TelemundoNM/,https://twitter.com/TelemundoNM,,,
Nuevo México,New Mexico,KTFQ Univisión 14,KTFQ Univisión 14,Albuquerque,Albuquerque,2725-F Broadbent Pkwy NE,87107,35.112686,-106.63085,TV,TV,Español,Spanish,,,,,Entravision,Entravision,,,,,,,,,,,,
Ohio,Ohio,La Mega Nota,La Mega Nota,Columbus,Columbus,"5151 Reed Rd., Suite 211A",43220,40.062805,-83.067587,Periódico,Newspaper,Español,Spanish,"Noticias, Arte y Cultura, Entretenimiento, Deportes, Comentario","Arts and Culture, Commentary, Narrative non-fiction, Satire",http://www.lamegamedia.com,1999,Medio local independiente,Local independent media,"Impreso: 50,000+, Radio: 4,000","Print: 50,000+, Radio: 4,000",Publicidad,Advertising,,Bisemanal,Bi-weekly,https://www.facebook.com/LaMegaMedia/?ref=br_rs,,,,
Ohio,Ohio,El Sol de Ohio,El Sol de Ohio,Columbus,Columbus,PO Box 132512,43213,39.972204,-82.869457,Periódico,Newspaper,Español,Spanish,,,http://www.elsoldeohio.com,2010,,,,,,,,,,https://www.facebook.com/elsoldeohio,https://twitter.com/elsoldeohionews,https://www.instagram.com/elsoldeohionews/,,
Ohio,Ohio,La Vanguardia,La Vanguardia,Dayton,Dayton,PO Box 751673,45475,39.640066,-84.22,Periódico,Newspaper,Español,Spanish,,,http://www.lavanguardiahoy.com,,,,,,,,,,,https://www.facebook.com/PeriodicoLaVanguardia,,,,
Ohio,Ohio,El Vocero Latino News,El Vocero Latino News,Cleveland,Cleveland,"401 Euclid Ave., Suite 154",44114,41.4999744,-81.69024,Periódico,Newspaper,Español/Inglés,Spanish/English,,,http://vocerolatinonews.com/,,,,,,,,,,,https://www.facebook.com/VoceroLatino/,https://twitter.com/VoceroLatinoCLE,,,
Ohio,Ohio,WQHS Univisión 61 Cleveland ,WQHS Univisión 61 Cleveland ,Cleveland,Cleveland,2861 W. Ridgewood Dr,44134,41.382028,-81.703368,TV,TV,Español,Spanish,,,,,Univision,Univision,,,,,,,,https://www.facebook.com/univisioncleveland/,https://twitter.com/Univision61,,,
Ohio,Ohio,Columbus Al Día,Columbus Al Día,Columbus,Columbus,3572 W. Broad St.,43228,39.954563,-83.095599,Periódico,Newspaper,Español,Spanish,"Noticias, Entretenimiento, Deportes","News, Entertainment, Sports",http://aldiamedia.com/,2007,Medio local independiente,Local independent media,"Impreso: 5,000 - 9,999. Web: 3,000","Print: 5,000 - 9,999. Web: 3,000",Publicidad,Advertising,11-20,Diario,Daily,https://www.facebook.com/columbusaldia/,,,,
Ohio,Ohio,Al Día Radio,Al Día Radio,Columbus,Columbus,3572 W Broad St.,43228,39.954563,-83.095599,Radio,Radio,Español,Spanish,"Noticias, Entretenimiento, Deportes","News, Entertainment, Sports",http://aldiamedia.com/radio/?fbclid=IwAR2AaWRwvA2WNnoxIIF-b1fvggD8rLo37V6e1AU6yjmImOeYbvnrlnMLxe4,2007,Medio local independiente,Local independent media,"2,500 - 3,000 aprox","2,500 - 3,000 aprox",Publicidad,Advertising,11-20,Diario,Daily,https://www.facebook.com/AlDiaRadionline/,,,,
Ohio,Ohio,"¿Qué Pasa, Ohio State?","¿Qué Pasa, Ohio State?",Columbus,Columbus,154 W. 12th Ave.,43210,39.996945,-83.011283,Revista ,Magazine ,Inglés,English,"Noticias, Arte y Cultura, Educación","News, Arts and Culture, Education",https://issuu.com/quepasa_osu,1994,Otro,Otro,"Impreso: -5,000. Boletín: -5,000. ","Print: -5,000. Newsletter: -5,000. ",Fondos universitarios,University funds,1-5,Trimestral,Quarterly ,https://www.facebook.com/QuePasaOSU/,https://twitter.com/QuePasa_OSU,,,
Ohio,Ohio,"¡Dímelo, Columbus!","¡Dímelo, Columbus!",Columbus,Columbus,,43210,39.996945,-83.011283,Blog,Blog,Inglés,English,"Noticias, Arte y Cultura, Entretenimiento, Deportes, Comentario, Narrativa no ficción, historia oral","News, Arts and Culture, Entertainment, Sports, Commentary, Narrative non-fiction, oral history",https://u.osu.edu/dimelocolumbus/,2016,"Sin fines de lucro, independiente ","Non-profit, independiente ","Web: 3,000","Web: 3,000",Fondos personales,Personal funds,1-5,Indefinido,Indefinite,,,,,
Ohio,Ohio,Ohio Habla,Ohio Habla,Columbus,Columbus,1775 College Rd,43210,39.998480,-83.010195,Podcast,Podcast,Español/Inglés,Spanish/English,Otro,Other,https://soundcloud.com/ohiohabla,2017,Sin fines de lucro,Non-profit,,,,,1-5,Semanal,Weekly,https://www.facebook.com/OhioHabla/,https://twitter.com/OhioHabla?lang=en,,,
Ohio,Ohio,Ohio Latino TV,Ohio Latino TV,,,,,40.176884,-82.993195,Web,Web-only,Español,Spanish,,,http://www.ohiolatinotv.com/?fbclid=IwAR1iCTMbfLbX5Xg9aXoe2raJRNz1duSDZe2nmAGGV8JCNm-MdoMW3_zdUzI,,,,,,,,,,,https://www.facebook.com/ohiolatinotv.oficial/,https://twitter.com/Ohiolatino_TV,,https://www.youtube.com/channel/UClpnhyjyM4gc_l5AmLcxm-Q,
Oklahoma,Oklahoma,El Nacional,El Nacional,Oklahoma City,Oklahoma City,300 SW 25th St.,73109,35.439232,-97.518421,Periódico,Newspaper,Español,Spanish,,,http://www.elnacionaldeoklahoma.com/,,El Nacional Media Group,El Nacional Media Group,,,,,,,,https://www.facebook.com/elnacionaldeok/,https://twitter.com/elnacionalok,,,
Oklahoma,Oklahoma,El Latino American,El Latino American,Oklahoma City,Oklahoma City,8870 S Western Ave.,73139,35.378321,-97.52944,Periódico,Newspaper,Español/Inglés,Spanish/English,,,http://www.ellatinoamerican.com/,1994,,,,,,,,,,https://www.facebook.com/ElLatinoAmericanOK/,,,,
Oklahoma,Oklahoma,La Semana del Sur,La Semana del Sur,Tulsa,Tulsa,2118 East 3rd St.,74104,36.156307,-95.961257,Periódico,Newspaper,Español/Inglés,Spanish/English,,,http://lasemanadelsur.com/,2001,"La Semana del Sur, LLC","La Semana del Sur, LLC",,,,,,Semanal,Weekly,https://www.facebook.com/lasemanausa/,,,,
Oklahoma,Oklahoma,Nuestra Comunidad,Nuestra Comunidad,Yukon,Yukon,PO Box 850161,73085,35.500108,-97.760324,Periódico,Newspaper,Español,Spanish,,,http://www.okspanishnews.com/,,,,,,,,,,,https://www.facebook.com/NoticiasLocalesOK/,,,,
Oklahoma,Oklahoma,KTUZ Telemundo 30,KTUZ Telemundo 30,Oklahoma City,Oklahoma City,5101 S. Shields Blvd.,73129,35.414536,-97.508509,TV,TV,Español,Spanish,"Noticias, Arte y Cultura, Entretenimiento, Deportes","News, Arts and Culture, Entertainment, Sports",http://unidosok.com/okc/telemundo/,2005,Medio local independiente (Tyler Media Group),Local independent media (Tyler Media Group),"100,000","100,000",,,11-20,Diario,Daily,https://www.facebook.com/telemundoOK/,https://twitter.com/telemundook,,,
Oklahoma,Oklahoma,KUOK-OKC Univisión 36,KUOK-OKC Univisión 36,Oklahoma City,Oklahoma City,5101 S. Shields Blvd.,73129,35.414536,-97.508509,TV,TV,Español,Spanish,"Noticias, Entretenimiento, Deportes","News, Entertainment, Sports",http://unidosok.com/okc/Univision/,2009,Afiliada o subsidiaria local de una corporación nacional,Local affiliate or subsidiary of national corporation,"Televidentes: 100,000","Viewership: 100,000",Publicidad,Advertising,21-50,Diario,Daily,,,,,
Oklahoma,Oklahoma,KUTU-TULSA Univisión 25,KUTU-TULSA Univisión 25,Oklahoma City,Oklahoma City,5101 S. Shields Blvd.,73129,35.414536,-97.508509,TV,TV,Español,Spanish,,,http://unidosok.com/tulsa/Univision/,,Tyler Media Group,Tyler Media Group,,,,,,,,,,,,
Oklahoma,Oklahoma,MUTU-TV Telemundo 25.2,MUTU-TV Telemundo 25.2,Oklahoma City,Oklahoma City,5101 S. Shields Blvd.,73129,35.414536,-97.508509,TV,TV,Español,Spanish,,,http://unidosok.com/tulsa/telemundo/,,Tyler Media Group,Tyler Media Group,,,,,,,,https://www.facebook.com/telemundoOK/,https://twitter.com/telemundook?lang=en,,,
Oklahoma,Oklahoma,KOCY-LP Estrella TV 48,KOCY-LP Estrella TV 48,Oklahoma City,Oklahoma City,5101 S. Shields Blvd.,73129,35.414536,-97.508509,TV,TV,Español,Spanish,,,http://unidosok.com/okc/estrella/,,Tyler Media Group,Tyler Media Group,,,,,,,,,,,,
Oklahoma,Oklahoma,KXAP Estrella TV 51.1,KXAP Estrella TV 51.1,Tulsa,Tulsa,1232 E. 2nd St.,74120,36.157525,-95.976048,TV,TV,Español,Spanish,,,http://teletul.com/web/estrella-tv/,,Grupo Teletul,Grupo Teletul,,,,,,,,,,,,
Oklahoma,Oklahoma,Las Americas 1380 AM,Las Americas 1380 AM,Tulsa,Tulsa,1232 E. 2nd St.,74120,36.157525,-95.976048,Radio,Radio,Español,Spanish,,,http://lasamericas1380am.com/,,,,,,,,,,,https://www.facebook.com/lasamericasperrotota/,,,,
Oklahoma,Oklahoma,Hola Oklahoma,Hola Oklahoma,Oklahoma City,Oklahoma City,"7000 Crossroads Blvd., Suite 2002",73149,35.39739,-97.489322,Periódico,Newspaper,Español,Spanish,,,,,,,,,,,,,,https://www.facebook.com/holaoklahoma/,,,,
Oklahoma,Oklahoma,Go Tulsa,Go Tulsa,Tulsa,Tulsa,1232 E. 2nd St. 2nd. Fl.,74120,36.157525,-95.976048,Revista,Magazine,Español/Inglés,Spanish/English,,,http://teletul.com/web/revista/,,Grupo Teletul Multimedia,Grupo Teletul Multimedia,,,,,,,,https://www.facebook.com/gotulsa/,,,,
Oregon,Oregon,Azteca Oregon 37,Azteca Oregon 37,Dallas,Dallas,17980 Brown Rd,97338,44.977592,-123.39546,TV,TV,Español,Spanish,,,http://aztecaoregon.com/http://www.kwvtsalem.com/nwtvinfo/aztecaoregon.html,,,,,,,,,,,https://www.facebook.com/AztecaOregon/,,,,
Oregon,Oregon,Noticias Latinas! Latin News,Noticias Latinas! Latin News,Milwaukie,Milwaukie,"16239 SE McLoughlin Blvd., Suite 2",97214,45.405066,-122.62549,Periódico,Newspaper,Español/Inglés,Spanish/English,,,http://www.latinmedianw.com/newspaper.html,,Latin Media Northwest,Latin Media Northwest,,,,,,,,https://www.facebook.com/latinnews/?fref=ts,,,,
Oregon,Oregon,pdxlatino.com,pdxlatino.com,Portland,Portland,,,45.529517,-122.62833,Web,Web-only,Español/Inglés,Spanish/English,,,http://www.pdxlatino.com/notas.php?lang=sp,,,,,,,,,,,https://www.facebook.com/Pdxlatinocom-224143372058/,https://twitter.com/Pdxlatino,,,
Oregon,Oregon,KUNP Univisión 16,KUNP Univisión 16,Portland,Portland,2153 NE Sandy Blvd.,97232,45.526815,-122.64409,TV,TV,Español,Spanish,,,http://kunptv.com/,,"Sinclair Broadcast Group, Inc. ","Sinclair Broadcast Group, Inc. ",,,,,,,,https://www.facebook.com/UnivisionPDX/,https://twitter.com/UnivisionPDX,https://www.instagram.com/univisionpdx/,,
Oregon,Oregon,Radio Movimiento,Radio Movimiento,Woodburn,Woodburn,345 Broadway St.,97081,45.521799,-122.67837,Radio,Radio,Español,Spanish,,,http://www.radiomovimiento.com/,,,,,,,,,,,https://www.facebook.com/RadioMovimiento/,https://twitter.com/radiomovimiento,https://www.instagram.com/radiomovimiento/,,
Oregon,Oregon,Tilde Noticias,Tilde Noticias,Portland,Portland,5715 North East Sacaramento St.,97213,45.540174,-122.60423,Revista,Magazine,Español/Inglés,Spanish/English,Noticias,News,https://tildenoticias.com/,2015,Medio local independiente (LLC),Local independent media (LLC),"Impreso: 20,000","Print: 20,000",Publicidad,Advertising,1-5,Mensual,Monthly,Relaunching ,,,,
